datetime,Weekday,season,Holiday,Workingday,weather,Temp,Feel-like temp,Humidity,Windspeed,Casual renter,Registered renter,Total renter
8/18/16 8:00,4,3,0,1,1,27.88,31.82,61,12.998,33,649,682
8/18/16 9:00,4,3,0,1,1,29.52,33.335,54,7.0015,41,296,337
8/18/16 10:00,4,3,0,1,1,30.34,33.335,48,8.9981,78,121,199
8/18/16 11:00,4,3,0,1,1,31.16,33.335,37,6.0032,83,191,274
8/18/16 12:00,4,3,0,1,1,32.8,34.85,33,7.0015,96,247,343
8/18/16 13:00,4,3,0,1,1,32.8,34.85,31,15.0013,81,219,300
8/18/16 14:00,4,3,0,1,1,33.62,35.605,32,0,72,176,248
8/18/16 15:00,4,3,0,1,1,32.8,34.85,33,16.9979,63,197,260
8/18/16 16:00,4,3,0,1,1,33.62,35.605,32,15.0013,79,340,419
8/18/16 17:00,4,3,0,1,1,33.62,36.365,34,12.998,130,767,897
8/18/16 18:00,4,3,0,1,1,32.8,35.605,36,0,109,723,832
8/18/16 19:00,4,3,0,1,1,31.16,34.09,40,7.0015,119,558,677
8/18/16 20:00,4,3,0,1,1,31.16,34.09,40,6.0032,100,414,514
8/18/16 21:00,4,3,0,1,1,30.34,33.335,48,12.998,83,273,356
8/18/16 22:00,4,3,0,1,1,29.52,33.335,51,11.0014,69,185,254
8/18/16 23:00,4,3,0,1,1,28.7,32.575,54,7.0015,58,168,226
8/19/16 0:00,5,3,0,1,1,27.88,12.12,57,11.0014,21,67,88
8/19/16 1:00,5,3,0,1,1,27.06,12.12,65,7.0015,16,38,54
8/19/16 2:00,5,3,0,1,1,27.06,12.12,61,8.9981,4,15,19
8/19/16 3:00,5,3,0,1,1,26.24,12.12,65,7.0015,0,6,6
8/19/16 4:00,5,3,0,1,1,26.24,12.12,73,11.0014,0,9,9
8/19/16 5:00,5,3,0,1,1,26.24,12.12,73,7.0015,2,34,36
8/19/16 6:00,5,3,0,1,1,25.42,12.12,78,8.9981,6,151,157
8/19/16 7:00,5,3,0,1,1,26.24,12.12,73,7.0015,11,368,379
8/19/16 8:00,5,3,0,1,1,27.88,12.12,65,8.9981,43,625,668
8/19/16 9:00,5,3,0,1,1,28.7,12.12,58,7.0015,58,320,378
8/19/16 10:00,5,3,0,1,1,30.34,12.12,55,11.0014,82,149,231
8/19/16 11:00,5,3,0,1,1,31.16,12.12,52,19.0012,98,205,303
8/19/16 12:00,5,3,0,1,1,33.62,12.12,41,15.0013,110,255,365
8/19/16 13:00,5,3,0,1,1,34.44,12.12,36,26.0027,103,254,357
8/19/16 14:00,5,3,0,1,1,35.26,12.12,34,27.9993,128,200,328
8/19/16 15:00,5,3,0,1,1,35.26,12.12,30,31.0009,127,256,383
8/19/16 16:00,5,3,0,1,2,34.44,12.12,32,30.0026,116,372,488
8/19/16 17:00,5,3,0,1,1,33.62,12.12,36,22.0028,144,647,791
8/19/16 18:00,5,3,0,1,2,33.62,12.12,38,16.9979,108,561,669
8/19/16 19:00,5,3,0,1,2,30.34,12.12,55,26.0027,88,403,491
8/19/16 20:00,5,3,0,1,2,29.52,12.12,58,15.0013,97,262,359
8/19/16 21:00,5,3,0,1,2,27.88,12.12,69,19.9995,57,198,255
8/19/16 22:00,5,3,0,1,3,27.06,12.12,83,12.998,43,170,213
8/19/16 23:00,5,3,0,1,3,26.24,12.12,83,15.0013,21,100,121
8/20/16 0:00,6,3,0,0,2,26.24,28.79,83,15.0013,6,99,105
8/20/16 1:00,6,3,0,0,3,25.42,27.275,94,11.0014,14,78,92
8/20/16 2:00,6,3,0,0,3,25.42,28.03,88,11.0014,4,39,43
8/20/16 3:00,6,3,0,0,1,25.42,28.03,88,12.998,7,23,30
8/20/16 4:00,6,3,0,0,1,25.42,29.545,73,15.0013,5,8,13
8/20/16 5:00,6,3,0,0,1,24.6,28.79,78,16.9979,2,7,9
8/20/16 6:00,6,3,0,0,1,24.6,28.03,83,15.0013,4,23,27
8/20/16 7:00,6,3,0,0,1,24.6,28.03,83,15.0013,12,52,64
8/20/16 8:00,6,3,0,0,1,26.24,30.305,69,16.9979,28,161,189
8/20/16 9:00,6,3,0,0,1,27.06,31.06,65,19.0012,81,211,292
8/20/16 10:00,6,3,0,0,1,28.7,32.575,54,11.0014,166,314,480
8/20/16 11:00,6,3,0,0,1,29.52,33.335,51,0,180,356,536
8/20/16 12:00,6,3,0,0,1,31.16,33.335,37,12.998,266,388,654
8/20/16 13:00,6,3,0,0,1,30.34,32.575,40,12.998,289,355,644
8/20/16 14:00,6,3,0,0,1,31.16,33.335,37,19.0012,242,356,598
8/20/16 15:00,6,3,0,0,1,31.16,33.335,37,15.0013,250,346,596
8/20/16 16:00,6,3,0,0,1,31.16,33.335,37,16.9979,287,354,641
8/20/16 17:00,6,3,0,0,1,31.16,33.335,37,15.0013,256,379,635
8/20/16 18:00,6,3,0,0,1,30.34,32.575,37,11.0014,225,329,554
8/20/16 19:00,6,3,0,0,1,28.7,31.82,45,11.0014,164,324,488
8/20/16 20:00,6,3,0,0,1,28.7,31.82,45,7.0015,99,242,341
8/20/16 21:00,6,3,0,0,1,27.06,31.06,61,0,90,248,338
8/20/16 22:00,6,3,0,0,1,27.06,31.06,61,0,90,171,261
8/20/16 23:00,6,3,0,0,1,26.24,30.305,65,6.0032,60,175,235
8/21/16 0:00,7,3,0,0,1,27.06,31.06,57,6.0032,44,143,187
8/21/16 1:00,7,3,0,0,1,26.24,30.305,65,0,29,102,131
8/21/16 2:00,7,3,0,0,2,25.42,30.305,69,6.0032,16,103,119
8/21/16 3:00,7,3,0,0,2,25.42,30.305,61,11.0014,21,34,55
8/21/16 4:00,7,3,0,0,2,25.42,30.305,65,11.0014,4,22,26
8/21/16 5:00,7,3,0,0,2,24.6,29.545,73,8.9981,3,8,11
8/21/16 6:00,7,3,0,0,2,25.42,30.305,69,7.0015,5,15,20
8/21/16 7:00,7,3,0,0,2,25.42,30.305,69,8.9981,12,29,41
8/21/16 8:00,7,3,0,0,2,26.24,30.305,69,7.0015,34,90,124
8/21/16 9:00,7,3,0,0,2,27.06,31.06,74,0,86,184,270
8/21/16 10:00,7,3,0,0,2,27.88,31.82,69,0,138,287,425
8/21/16 11:00,7,3,0,0,3,26.24,29.545,78,11.0014,83,189,272
8/21/16 12:00,7,3,0,0,3,26.24,30.305,73,0,112,186,298
8/21/16 13:00,7,3,0,0,3,26.24,28.79,83,8.9981,50,112,162
8/21/16 14:00,7,3,0,0,3,26.24,30.305,73,0,41,108,149
8/21/16 15:00,7,3,0,0,2,26.24,30.305,65,0,89,187,276
8/21/16 16:00,7,3,0,0,2,27.06,31.06,65,0,97,259,356
8/21/16 17:00,7,3,0,0,2,26.24,29.545,78,7.0015,76,267,343
8/21/16 18:00,7,3,0,0,2,26.24,29.545,78,7.0015,86,291,377
8/21/16 19:00,7,3,0,0,2,26.24,30.305,73,8.9981,72,269,341
8/21/16 20:00,7,3,0,0,2,26.24,30.305,73,12.998,61,213,274
8/21/16 21:00,7,3,0,0,3,25.42,29.545,78,6.0032,36,154,190
8/21/16 22:00,7,3,0,0,2,25.42,29.545,78,11.0014,6,50,56
8/21/16 23:00,7,3,0,0,2,25.42,29.545,73,0,7,39,46
8/22/16 0:00,1,3,0,1,2,24.6,28.03,83,7.0015,12,29,41
8/22/16 1:00,1,3,0,1,1,24.6,28.03,83,11.0014,2,11,13
8/22/16 2:00,1,3,0,1,1,24.6,28.03,83,11.0014,1,7,8
8/22/16 3:00,1,3,0,1,1,24.6,27.275,88,7.0015,1,6,7
8/22/16 4:00,1,3,0,1,2,24.6,28.03,83,6.0032,2,10,12
8/22/16 5:00,1,3,0,1,2,24.6,28.03,83,0,3,28,31
8/22/16 6:00,1,3,0,1,2,24.6,28.79,78,8.9981,5,147,152
8/22/16 7:00,1,3,0,1,2,25.42,29.545,78,8.9981,13,409,422
8/22/16 8:00,1,3,0,1,2,25.42,29.545,73,7.0015,26,614,640
8/22/16 9:00,1,3,0,1,2,26.24,30.305,69,0,35,257,292
8/22/16 10:00,1,3,0,1,2,26.24,30.305,69,6.0032,71,135,206
8/22/16 11:00,1,3,0,1,1,27.06,31.06,65,7.0015,101,152,253
8/22/16 12:00,1,3,0,1,2,27.06,31.06,61,7.0015,84,197,281
8/22/16 13:00,1,3,0,1,1,28.7,32.575,58,8.9981,82,190,272
8/22/16 14:00,1,3,0,1,1,29.52,33.335,54,11.0014,93,176,269
8/22/16 15:00,1,3,0,1,1,29.52,33.335,54,16.9979,86,189,275
8/22/16 16:00,1,3,0,1,1,29.52,33.335,54,16.9979,102,356,458
8/22/16 17:00,1,3,0,1,1,28.7,32.575,58,19.0012,108,732,840
8/22/16 18:00,1,3,0,1,2,25.42,29.545,78,16.9979,102,726,828
8/22/16 19:00,1,3,0,1,2,25.42,29.545,78,12.998,99,500,599
8/22/16 20:00,1,3,0,1,2,25.42,28.79,83,19.0012,74,371,445
8/22/16 21:00,1,3,0,1,1,24.6,28.03,83,0,59,246,305
8/22/16 22:00,1,3,0,1,2,24.6,28.03,83,0,47,153,200
8/22/16 23:00,1,3,0,1,2,24.6,28.03,83,0,23,99,122
8/23/16 0:00,2,3,0,1,2,24.6,28.03,83,6.0032,14,41,55
8/23/16 1:00,2,3,0,1,2,24.6,28.03,83,8.9981,6,18,24
8/23/16 2:00,2,3,0,1,2,23.78,27.275,88,19.0012,5,8,13
8/23/16 3:00,2,3,0,1,1,22.96,26.515,88,0,1,5,6
8/23/16 4:00,2,3,0,1,1,22.96,26.515,88,0,1,7,8
8/23/16 5:00,2,3,0,1,1,22.96,26.515,83,6.0032,2,35,37
8/23/16 6:00,2,3,0,1,1,22.96,26.515,83,7.0015,2,120,122
8/23/16 7:00,2,3,0,1,1,24.6,28.79,78,7.0015,12,330,342
8/23/16 8:00,2,3,0,1,1,24.6,28.79,78,8.9981,34,628,662
8/23/16 9:00,2,3,0,1,1,26.24,30.305,69,0,46,319,365
8/23/16 10:00,2,3,0,1,1,27.06,31.06,61,7.0015,71,159,230
8/23/16 11:00,2,3,0,1,1,28.7,32.575,54,0,77,129,206
8/23/16 12:00,2,3,0,1,1,29.52,32.575,45,0,90,203,293
8/23/16 13:00,2,3,0,1,1,30.34,32.575,40,0,76,195,271
8/23/16 14:00,2,3,0,1,1,31.16,33.335,37,6.0032,79,180,259
8/23/16 15:00,2,3,0,1,1,31.16,33.335,37,0,93,203,296
8/23/16 16:00,2,3,0,1,1,31.16,33.335,37,0,98,354,452
8/23/16 17:00,2,3,0,1,1,30.34,33.335,51,19.0012,102,739,841
8/23/16 18:00,2,3,0,1,1,29.52,33.335,54,15.0013,101,735,836
8/23/16 19:00,2,3,0,1,3,25.42,29.545,73,7.0015,100,520,620
8/23/16 20:00,2,3,0,1,1,26.24,30.305,73,0,70,373,443
8/23/16 21:00,2,3,0,1,1,26.24,30.305,73,0,63,250,313
8/23/16 22:00,2,3,0,1,1,26.24,29.545,78,0,36,172,208
8/23/16 23:00,2,3,0,1,1,25.42,28.79,83,0,36,118,154
8/24/16 0:00,3,3,0,1,1,25.42,28.79,83,7.0015,11,50,61
8/24/16 1:00,3,3,0,1,1,25.42,29.545,78,0,5,26,31
8/24/16 2:00,3,3,0,1,1,25.42,29.545,78,0,1,7,8
8/24/16 3:00,3,3,0,1,1,25.42,29.545,78,0,2,9,11
8/24/16 4:00,3,3,0,1,1,23.78,27.275,83,7.0015,1,6,7
8/24/16 5:00,3,3,0,1,1,24.6,28.79,78,0,4,38,42
8/24/16 6:00,3,3,0,1,1,25.42,29.545,73,0,8,165,173
8/24/16 7:00,3,3,0,1,1,25.42,29.545,78,0,25,463,488
8/24/16 8:00,3,3,0,1,1,26.24,30.305,73,6.0032,44,666,710
8/24/16 9:00,3,3,0,1,1,27.88,31.82,65,0,46,309,355
8/24/16 10:00,3,3,0,1,1,28.7,32.575,61,6.0032,67,157,224
8/24/16 11:00,3,3,0,1,1,29.52,33.335,58,6.0032,81,158,239
8/24/16 12:00,3,3,0,1,1,30.34,33.335,51,0,70,224,294
8/24/16 13:00,3,3,0,1,1,31.16,34.09,48,7.0015,95,210,305
8/24/16 14:00,3,3,0,1,1,31.16,34.09,45,7.0015,79,168,247
8/24/16 15:00,3,3,0,1,1,31.16,34.09,48,8.9981,90,182,272
8/24/16 16:00,3,3,0,1,3,30.34,34.09,55,15.0013,102,334,436
8/24/16 17:00,3,3,0,1,3,30.34,34.09,55,15.0013,105,751,856
8/24/16 18:00,3,3,0,1,3,27.06,31.06,61,15.0013,99,757,856
8/24/16 19:00,3,3,0,1,2,27.06,31.06,74,0,122,546,668
8/24/16 20:00,3,3,0,1,1,26.24,30.305,73,12.998,74,390,464
8/24/16 21:00,3,3,0,1,1,26.24,30.305,73,0,60,289,349
8/24/16 22:00,3,3,0,1,1,26.24,30.305,73,0,32,198,230
8/24/16 23:00,3,3,0,1,1,26.24,28.79,83,0,17,121,138
8/25/16 0:00,4,3,0,1,1,26.24,29.545,78,0,15,58,73
8/25/16 1:00,4,3,0,1,1,25.42,28.79,83,0,5,21,26
8/25/16 2:00,4,3,0,1,1,25.42,28.79,83,0,2,14,16
8/25/16 3:00,4,3,0,1,1,25.42,28.79,83,6.0032,1,5,6
8/25/16 4:00,4,3,0,1,1,25.42,28.79,83,0,2,7,9
8/25/16 5:00,4,3,0,1,1,25.42,28.79,83,0,6,34,40
8/25/16 6:00,4,3,0,1,2,24.6,27.275,88,6.0032,5,162,167
8/25/16 7:00,4,3,0,1,2,25.42,28.79,83,6.0032,20,450,470
8/25/16 8:00,4,3,0,1,2,27.06,31.06,74,6.0032,31,660,691
8/25/16 9:00,4,3,0,1,2,28.7,32.575,70,0,48,298,346
8/25/16 10:00,4,3,0,1,1,30.34,34.09,58,6.0032,76,127,203
8/25/16 11:00,4,3,0,1,1,31.16,34.09,48,6.0032,89,179,268
8/25/16 12:00,4,3,0,1,1,31.98,34.09,38,0,91,220,311
8/25/16 13:00,4,3,0,1,1,33.62,36.365,38,6.0032,81,210,291
8/25/16 14:00,4,3,0,1,1,31.98,34.85,46,15.0013,80,169,249
8/25/16 15:00,4,3,0,1,1,31.98,34.85,46,8.9981,64,201,265
8/25/16 16:00,4,3,0,1,1,31.16,34.09,48,11.0014,89,330,419
8/25/16 17:00,4,3,0,1,1,31.16,34.09,45,15.0013,121,734,855
8/25/16 18:00,4,3,0,1,1,30.34,33.335,48,15.0013,94,729,823
8/25/16 19:00,4,3,0,1,1,29.52,33.335,51,6.0032,105,546,651
8/25/16 20:00,4,3,0,1,1,28.7,32.575,61,7.0015,96,401,497
8/25/16 21:00,4,3,0,1,1,28.7,32.575,61,8.9981,67,280,347
8/25/16 22:00,4,3,0,1,2,27.88,31.82,61,7.0015,55,202,257
8/25/16 23:00,4,3,0,1,2,27.06,31.06,69,0,39,153,192
8/26/16 0:00,5,3,0,1,2,27.06,31.06,69,0,20,68,88
8/26/16 1:00,5,3,0,1,2,26.24,30.305,73,0,12,37,49
8/26/16 2:00,5,3,0,1,1,27.06,31.06,69,0,5,15,20
8/26/16 3:00,5,3,0,1,1,26.24,30.305,73,0,2,6,8
8/26/16 4:00,5,3,0,1,2,26.24,30.305,73,0,0,9,9
8/26/16 5:00,5,3,0,1,1,26.24,29.545,78,0,4,32,36
8/26/16 6:00,5,3,0,1,2,25.42,28.79,83,0,5,97,102
8/26/16 7:00,5,3,0,1,2,26.24,29.545,78,0,8,248,256
8/26/16 8:00,5,3,0,1,2,27.06,31.06,74,0,25,369,394
8/26/16 9:00,5,3,0,1,2,29.52,33.335,58,0,40,260,300
8/26/16 10:00,5,3,0,1,2,31.16,34.09,48,0,55,158,213
8/26/16 11:00,5,3,0,1,2,31.16,34.09,48,7.0015,86,192,278
8/26/16 12:00,5,3,0,1,2,31.16,34.09,45,6.0032,93,248,341
8/26/16 13:00,5,3,0,1,2,32.8,35.605,41,7.0015,85,239,324
8/26/16 14:00,5,3,0,1,1,31.98,34.85,43,7.0015,100,218,318
8/26/16 15:00,5,3,0,1,2,31.16,34.09,48,8.9981,114,240,354
8/26/16 16:00,5,3,0,1,2,31.16,34.09,48,8.9981,107,372,479
8/26/16 17:00,5,3,0,1,2,30.34,33.335,51,15.0013,128,633,761
8/26/16 18:00,5,3,0,1,2,29.52,34.09,62,12.998,98,557,655
8/26/16 19:00,5,3,0,1,2,29.52,33.335,58,11.0014,94,399,493
8/26/16 20:00,5,3,0,1,2,28.7,32.575,65,15.0013,77,289,366
8/26/16 21:00,5,3,0,1,2,28.7,32.575,61,11.0014,54,217,271
8/26/16 22:00,5,3,0,1,2,28.7,32.575,61,0,47,169,216
8/26/16 23:00,5,3,0,1,2,27.88,31.82,69,6.0032,27,130,157
8/27/16 0:00,6,3,0,0,2,28.7,32.575,61,0,23,121,144
8/27/16 1:00,6,3,0,0,2,27.88,31.82,69,0,23,82,105
8/27/16 2:00,6,3,0,0,2,27.06,31.06,74,6.0032,12,53,65
8/27/16 3:00,6,3,0,0,1,27.06,31.06,69,6.0032,5,21,26
8/27/16 4:00,6,3,0,0,2,27.06,31.06,69,7.0015,4,8,12
8/27/16 5:00,6,3,0,0,2,26.24,30.305,73,11.0014,2,8,10
8/27/16 6:00,6,3,0,0,2,26.24,29.545,78,11.0014,5,21,26
8/27/16 7:00,6,3,0,0,2,26.24,29.545,78,12.998,10,53,63
8/27/16 8:00,6,3,0,0,2,27.06,31.06,74,16.9979,29,147,176
8/27/16 9:00,6,3,0,0,2,27.88,31.82,69,19.0012,68,215,283
8/27/16 10:00,6,3,0,0,2,28.7,32.575,65,19.9995,146,299,445
8/27/16 11:00,6,3,0,0,2,29.52,34.09,62,19.0012,192,326,518
8/27/16 12:00,6,3,0,0,3,29.52,33.335,54,26.0027,240,360,600
8/27/16 13:00,6,3,0,0,2,29.52,33.335,51,23.9994,259,349,608
8/27/16 14:00,6,3,0,0,3,27.06,31.06,65,16.9979,246,323,569
8/27/16 15:00,6,3,0,0,2,26.24,30.305,73,22.0028,249,331,580
8/27/16 16:00,6,3,0,0,2,27.06,31.06,74,19.9995,257,329,586
8/27/16 17:00,6,3,0,0,2,27.06,31.06,74,22.0028,238,336,574
8/27/16 18:00,6,3,0,0,2,27.06,31.06,69,31.0009,166,261,427
8/27/16 19:00,6,3,0,0,2,26.24,29.545,78,19.9995,131,252,383
8/27/16 20:00,6,3,0,0,3,25.42,28.79,83,16.9979,65,186,251
8/27/16 21:00,6,3,0,0,1,25.42,28.79,83,23.9994,58,175,233
8/27/16 22:00,6,3,0,0,1,25.42,28.79,83,23.9994,65,150,215
8/27/16 23:00,6,3,0,0,2,25.42,28.79,83,16.9979,52,149,201
8/28/16 0:00,7,3,0,0,1,26.24,28.79,89,16.9979,35,120,155
8/28/16 1:00,7,3,0,0,1,26.24,28.79,89,12.998,26,98,124
8/28/16 2:00,7,3,0,0,2,26.24,28.79,89,15.0013,18,85,103
8/28/16 3:00,7,3,0,0,2,26.24,28.79,89,16.9979,16,36,52
8/28/16 4:00,7,3,0,0,2,26.24,28.79,89,12.998,4,15,19
8/28/16 5:00,7,3,0,0,1,26.24,28.79,89,12.998,2,9,11
8/28/16 6:00,7,3,0,0,1,25.42,28.03,88,19.9995,4,15,19
8/28/16 7:00,7,3,0,0,1,26.24,28.79,89,12.998,11,30,41
8/28/16 8:00,7,3,0,0,1,27.88,31.82,79,19.0012,35,88,123
8/28/16 9:00,7,3,0,0,1,27.88,31.82,79,16.9979,75,169,244
8/28/16 10:00,7,3,0,0,1,30.34,34.85,66,26.0027,113,264,377
8/28/16 11:00,7,3,0,0,1,30.34,34.85,66,23.9994,126,236,362
8/28/16 12:00,7,3,0,0,3,29.52,34.85,74,23.9994,138,264,402
8/28/16 13:00,7,3,0,0,3,27.06,30.305,78,27.9993,114,239,353
8/28/16 14:00,7,3,0,0,1,26.24,28.79,89,7.0015,128,237,365
8/28/16 15:00,7,3,0,0,3,26.24,28.79,89,19.0012,162,265,427
8/28/16 16:00,7,3,0,0,3,26.24,28.79,89,19.0012,155,280,435
8/28/16 17:00,7,3,0,0,1,26.24,28.79,89,15.0013,132,294,426
8/28/16 18:00,7,3,0,0,2,26.24,28.79,89,6.0032,126,310,436
8/28/16 19:00,7,3,0,0,2,26.24,28.79,89,11.0014,110,293,403
8/28/16 20:00,7,3,0,0,1,26.24,28.79,89,11.0014,79,209,288
8/28/16 21:00,7,3,0,0,1,26.24,28.79,83,8.9981,58,149,207
8/28/16 22:00,7,3,0,0,1,25.42,28.03,88,6.0032,23,96,119
8/28/16 23:00,7,3,0,0,1,25.42,28.79,83,6.0032,17,62,79
8/29/16 0:00,1,3,0,1,1,25.42,28.79,83,0,13,31,44
8/29/16 1:00,1,3,0,1,1,25.42,28.03,88,6.0032,3,12,15
8/29/16 2:00,1,3,0,1,1,25.42,28.03,88,8.9981,2,8,10
8/29/16 3:00,1,3,0,1,1,25.42,28.03,88,6.0032,2,6,8
8/29/16 4:00,1,3,0,1,1,25.42,28.79,83,0,1,11,12
8/29/16 5:00,1,3,0,1,1,25.42,28.03,88,0,4,31,35
8/29/16 6:00,1,3,0,1,1,25.42,28.03,88,0,5,152,157
8/29/16 7:00,1,3,0,1,1,27.06,30.305,83,0,13,418,431
8/29/16 8:00,1,3,0,1,1,27.06,30.305,83,6.0032,26,631,657
8/29/16 9:00,1,3,0,1,1,27.06,30.305,83,7.0015,38,262,300
8/29/16 10:00,1,3,0,1,1,29.52,34.85,74,8.9981,80,124,204
8/29/16 11:00,1,3,0,1,1,30.34,34.85,66,12.998,98,152,250
8/29/16 12:00,1,3,0,1,1,31.16,35.605,62,0,91,189,280
8/29/16 13:00,1,3,0,1,1,31.16,35.605,57,11.0014,81,183,264
8/29/16 14:00,1,3,0,1,1,32.8,37.12,49,6.0032,90,170,260
8/29/16 15:00,1,3,0,1,1,32.8,37.88,55,19.9995,84,192,276
8/29/16 16:00,1,3,0,1,1,32.8,37.88,55,16.9979,110,353,463
8/29/16 17:00,1,3,0,1,1,32.8,36.365,46,15.0013,105,724,829
8/29/16 18:00,1,3,0,1,1,31.98,35.605,52,16.9979,103,718,821
8/29/16 19:00,1,3,0,1,1,30.34,34.85,70,15.0013,94,484,578
8/29/16 20:00,1,3,0,1,1,30.34,34.85,70,12.998,66,373,439
8/29/16 21:00,1,3,0,1,1,29.52,34.85,74,12.998,52,247,299
8/29/16 22:00,1,3,0,1,1,28.7,33.335,84,12.998,46,151,197
8/29/16 23:00,1,3,0,1,1,28.7,33.335,84,11.0014,26,100,126
8/30/16 0:00,2,3,0,1,1,28.7,33.335,84,16.9979,14,45,59
8/30/16 1:00,2,3,0,1,1,27.88,31.82,89,12.998,8,19,27
8/30/16 2:00,2,3,0,1,1,27.88,31.82,83,16.9979,4,9,13
8/30/16 3:00,2,3,0,1,1,27.06,29.545,89,8.9981,1,4,5
8/30/16 4:00,2,3,0,1,1,27.06,30.305,83,8.9981,1,7,8
8/30/16 5:00,2,3,0,1,2,27.06,30.305,83,6.0032,2,35,37
8/30/16 6:00,2,3,0,1,2,27.06,29.545,89,7.0015,2,92,94
8/30/16 7:00,2,3,0,1,2,27.06,30.305,83,7.0015,7,254,261
8/30/16 8:00,2,3,0,1,2,27.06,31.06,85,7.0015,31,610,641
8/30/16 9:00,2,3,0,1,2,28.7,33.335,79,11.0014,48,337,385
8/30/16 10:00,2,3,0,1,1,30.34,34.09,62,16.9979,63,157,220
8/30/16 11:00,2,3,0,1,1,31.98,36.365,55,16.9979,73,128,201
8/30/16 12:00,2,3,0,1,1,32.8,37.12,49,19.0012,92,205,297
8/30/16 13:00,2,3,0,1,1,33.62,37.12,43,19.9995,80,199,279
8/30/16 14:00,2,3,0,1,1,34.44,37.12,38,22.0028,80,178,258
8/30/16 15:00,2,3,0,1,1,33.62,36.365,34,19.9995,89,202,291
8/30/16 16:00,2,3,0,1,1,33.62,35.605,33,22.0028,97,359,456
8/30/16 17:00,2,3,0,1,1,32.8,34.85,35,26.0027,90,737,827
8/30/16 18:00,2,3,0,1,1,31.98,34.85,40,16.9979,100,747,847
8/30/16 19:00,2,3,0,1,1,30.34,33.335,45,11.0014,97,527,624
8/30/16 20:00,2,3,0,1,1,29.52,33.335,48,7.0015,68,372,440
8/30/16 21:00,2,3,0,1,1,29.52,33.335,48,6.0032,60,252,312
8/30/16 22:00,2,3,0,1,1,28.7,32.575,54,0,33,167,200
8/30/16 23:00,2,3,0,1,1,27.88,31.82,57,0,45,116,161
8/31/16 0:00,3,3,0,1,1,27.06,31.06,69,0,10,52,62
8/31/16 1:00,3,3,0,1,1,26.24,30.305,69,8.9981,6,29,35
8/31/16 2:00,3,3,0,1,1,25.42,29.545,73,8.9981,1,8,9
8/31/16 3:00,3,3,0,1,1,25.42,29.545,73,7.0015,2,10,12
8/31/16 4:00,3,3,0,1,1,24.6,29.545,73,15.0013,1,5,6
8/31/16 5:00,3,3,0,1,1,24.6,29.545,73,12.998,4,37,41
8/31/16 6:00,3,3,0,1,1,24.6,29.545,73,12.998,11,163,174
8/31/16 7:00,3,3,0,1,1,26.24,30.305,65,6.0032,25,465,490
8/31/16 8:00,3,3,0,1,1,27.06,31.06,61,11.0014,42,654,696
8/31/16 9:00,3,3,0,1,1,28.7,32.575,51,12.998,52,310,362
8/31/16 10:00,3,3,0,1,1,29.52,33.335,48,11.0014,69,161,230
8/31/16 11:00,3,3,0,1,1,29.52,32.575,45,0,81,157,238
8/31/16 12:00,3,3,0,1,1,31.16,34.09,40,0,74,227,301
8/31/16 13:00,3,3,0,1,1,30.34,33.335,42,0,92,209,301
8/31/16 14:00,3,3,0,1,1,31.16,34.09,40,6.0032,87,165,252
8/31/16 15:00,3,3,0,1,1,31.16,34.09,40,12.998,80,190,270
8/31/16 16:00,3,3,0,1,1,31.16,33.335,37,8.9981,97,337,434
8/31/16 17:00,3,3,0,1,1,31.98,34.09,35,15.0013,104,751,855
8/31/16 18:00,3,3,0,1,1,30.34,33.335,42,11.0014,90,763,853
8/31/16 19:00,3,3,0,1,1,28.7,32.575,54,12.998,124,536,660
8/31/16 20:00,3,3,0,1,1,27.88,31.82,57,0,74,373,447
8/31/16 21:00,3,3,0,1,1,27.06,31.06,54,7.0015,55,278,333
8/31/16 22:00,3,3,0,1,1,27.06,31.06,54,0,31,198,229
8/31/16 23:00,3,3,0,1,1,27.06,31.06,57,0,18,121,139
9/1/16 0:00,4,3,0,1,1,26.24,30.305,69,0,15,61,76
9/1/16 1:00,4,3,0,1,1,26.24,30.305,65,0,5,20,25
9/1/16 2:00,4,3,0,1,1,25.42,29.545,73,0,2,15,17
9/1/16 3:00,4,3,0,1,1,25.42,29.545,73,0,1,5,6
9/1/16 4:00,4,3,0,1,1,25.42,29.545,73,0,3,6,9
9/1/16 5:00,4,3,0,1,1,25.42,29.545,73,0,7,33,40
9/1/16 6:00,4,3,0,1,1,24.6,28.03,83,11.0014,5,162,167
9/1/16 7:00,4,3,0,1,1,26.24,30.305,73,0,19,450,469
9/1/16 8:00,4,3,0,1,1,27.06,31.06,65,0,33,655,688
9/1/16 9:00,4,3,0,1,1,28.7,32.575,58,0,45,298,343
9/1/16 10:00,4,3,0,1,1,29.52,33.335,54,0,77,125,202
9/1/16 11:00,4,3,0,1,1,31.16,34.09,40,6.0032,86,185,271
9/1/16 12:00,4,3,0,1,1,31.16,34.09,45,8.9981,94,234,328
9/1/16 13:00,4,3,0,1,1,31.16,34.09,48,7.0015,82,215,297
9/1/16 14:00,4,3,0,1,1,31.16,34.09,48,8.9981,76,173,249
9/1/16 15:00,4,3,0,1,1,32.8,36.365,46,11.0014,64,199,263
9/1/16 16:00,4,3,0,1,1,32.8,36.365,43,11.0014,84,335,419
9/1/16 17:00,4,3,0,1,1,33.62,36.365,34,15.0013,126,751,877
9/1/16 18:00,4,3,0,1,1,32.8,35.605,38,8.9981,102,727,829
